step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
389,CASH_OUT,43004.11,C640772309,25654.57,0.0,C306156422,709.37,39459.8,0,0
729,CASH_IN,196307.17,C641975428,12971.91,0.0,C997297764,10508.56,157582.7,0,0
557,DEBIT,19236.29,C601302808,2635.24,0.0,C394151207,360.55,16025.52,0,0
455,TRANSFER,1611.05,C366324944,5018.99,3407.94,C512551083,20972.01,22213.89,0,0
379,CASH_OUT,14914.5,C686262679,8564.2,0.0,C374897600,11736.73,25182.95,0,0
41,CASH_IN,640144.8,C334155779,19385.49,0.0,C454006528,2391.44,600273.44,0,0
53,CASH_IN,9743.55,C249316266,13548.15,3804.6,C607837340,4385.42,11621.37,0,0
458,CASH_OUT,112568.09,C754979750,18316.44,0.0,C363210976,576.86,109698.87,0,0
4,DEBIT,2137.53,C936438372,1356.63,0.0,C471584633,18969.91,20762.97,0,0
32,PAYMENT,7511.91,C214179505,36236.66,28724.75,C417384605,6886.07,13936.01,0,0
163,PAYMENT,24716.28,C943936247,13428.36,0.0,C197163356,7874.07,25558.35,0,0
657,PAYMENT,16567.38,C302590644,614806.94,598239.56,C808026031,12129.58,25518.91,0,0
341,PAYMENT,2039.58,C624133136,7469.24,5429.66,C902158499,1546.35,2983.1,0,0
528,CASH_OUT,1887.24,C818060178,21702.61,19815.37,C678750259,319.16,2047.01,0,0
306,CASH_OUT,47997.87,C314038441,930827.02,882829.15,C580672009,27533.9,62276.45,0,0
129,CASH_OUT,69202.44,C457425501,17874.63,0.0,C596099255,16978.33,72443.1,0,0
276,CASH_OUT,123236.24,C401849994,12070.92,0.0,C635324406,1874.98,117042.28,0,0
69,PAYMENT,208370.88,C752864059,3040.01,0.0,C189473717,10264.0,202942.46,0,0
573,PAYMENT,10324.91,C433835804,132243.41,121918.5,C186141094,47304.1,56514.82,0,0
137,TRANSFER,4627.82,C438645386,2348.07,0.0,C239171301,38164.52,42367.53,0,0
280,CASH_OUT,92206.3,C950056051,25353.74,0.0,C974520739,1778.98,84337.68,0,0
729,CASH_OUT,29246.78,C936424777,6566.05,0.0,C757022780,337.05,26436.37,0,0
440,CASH_OUT,1382.41,C739449546,10056.71,8674.3,C698061105,458.98,1571.68,0,0
341,CASH_IN,1260.74,C896685330,1578.3,317.56,C728968441,2804.25,3697.42,0,0
404,CASH_OUT,19642.96,C275837497,100176.69,80533.73,C130208659,68334.55,84688.25,0,0
583,CASH_OUT,5889.38,C944365255,8807.02,2917.64,C814779298,1324.51,5527.39,0,0
190,CASH_IN,7726.61,C949817337,2158.92,0.0,C516489508,1680.1,8175.55,0,0
473,PAYMENT,55857.55,C136691530,87468.67,31611.12,C557688528,1618.99,48495.97,0,0
649,CASH_IN,31769.65,C420555494,6271.65,0.0,C775223103,1887.27,25829.4,0,0
426,CASH_IN,88767.14,C477437281,22068.6,0.0,C167679614,4816.45,87838.45,0,0
332,PAYMENT,250.44,C800562703,47198.84,46948.4,C463252126,490.74,718.96,0,0
108,CASH_IN,12786.13,C728662930,27202.16,14416.03,C549416625,34608.27,45704.86,0,0
185,PAYMENT,28294.97,C291595143,495.24,0.0,C166815981,3786.97,31453.02,0,0
703,PAYMENT,519.13,C647906580,37912.46,37393.33,C284427820,426105.49,426513.61,0,0
403,CASH_IN,2492.86,C977164821,11488.24,8995.38,C321736367,594.41,2535.37,0,0
224,PAYMENT,1784.92,C935392018,8155.57,6370.65,C889932044,85970.47,87318.14,0,0
311,PAYMENT,8425.83,C932464793,11343.36,2917.53,C362241872,60139.47,67413.76,0,0
430,PAYMENT,151772.37,C912545476,1193.86,0.0,C356100971,2342.49,117933.41,0,0
400,PAYMENT,308865.42,C115006769,17823.2,0.0,C109556749,2413.64,299130.97,0,0
520,PAYMENT,1871.1,C820255254,1725.74,0.0,C345496223,936.05,2416.64,0,0
192,DEBIT,20906.24,C270182426,8701.41,0.0,C751367349,955.58,18669.0,0,0
483,CASH_OUT,22155.39,C841833108,16888.64,0.0,C790710199,4909.41,23937.64,0,0
329,PAYMENT,16280.55,C827214100,66906.78,50626.23,C735506803,5101.31,18000.29,0,0
699,TRANSFER,16616.7,C332567567,3907.22,0.0,C656819267,274.72,15587.44,0,0
118,DEBIT,13998.93,C477463014,117875.12,103876.19,C912831116,305073.98,317779.72,0,0
111,PAYMENT,168995.31,C372678443,55286.27,0.0,C824180005,3080.57,159949.34,0,0
344,CASH_OUT,58949.69,C598437227,7015.56,0.0,C306405297,5530.88,57511.31,0,0
378,PAYMENT,1201.98,C173817505,2532.28,1330.3,C807728135,1592.04,2599.36,0,0
514,TRANSFER,33938.25,C139771737,1531.92,0.0,C375073719,3039.3,31366.71,0,0
301,CASH_IN,40387.36,C493427982,20083.04,0.0,C615741018,2580.71,39533.54,0,0
679,CASH_IN,14284.65,C792812962,4420.79,0.0,C460228879,4888.91,16503.91,0,0
353,CASH_OUT,62103.89,C383477407,80743.7,18639.81,C377811648,4787.38,56406.76,0,0
97,CASH_OUT,11367.72,C391117081,4820.89,0.0,C279408607,20926.25,29441.82,0,0
89,DEBIT,11624.17,C247618422,3459.9,0.0,C774863019,7398.23,17905.19,0,0
724,CASH_IN,10079.24,C354336470,18966.69,8887.45,C837052794,17460.73,24748.8,0,0
100,CASH_OUT,214.25,C368897249,4773.95,4559.7,C686558540,4828.74,5042.38,0,0
705,DEBIT,7011.33,C333362808,13532.17,6520.84,C316964234,7452.13,12662.4,0,0
207,DEBIT,2433.65,C409312531,58628.96,56195.31,C116940810,3183.22,5166.39,0,0
70,PAYMENT,957.57,C355041338,15928.16,14970.59,C668568732,29899.62,30638.23,0,0
227,PAYMENT,107069.44,C712736844,16017.65,0.0,C279922703,8784.29,93069.08,0,0
457,PAYMENT,20081.89,C404213348,18173.51,0.0,C593981142,3697.7,19697.66,0,0
318,PAYMENT,7679.46,C779281212,1054.0,0.0,C973202503,3504.35,10534.9,0,0
584,PAYMENT,2931.75,C676435732,24046.79,21115.04,C104004584,4037.45,6245.13,0,0
454,CASH_OUT,13809.41,C625208789,16981.8,3172.39,C619485758,5191.61,15951.31,0,0
298,PAYMENT,48270.94,C984146751,50988.02,2717.08,C994909266,4440.62,39695.87,0,0
472,CASH_IN,1828.88,C285781848,33147.29,31318.41,C400871192,1797.38,3259.46,0,0
722,CASH_OUT,8032.96,C224406490,9868.24,1835.28,C537824143,19473.72,27365.08,0,0
306,CASH_OUT,38658.41,C906363323,62855.22,24196.81,C376176905,21819.01,53288.22,0,0
115,PAYMENT,248.44,C183451003,8613.22,8364.78,C657509646,121898.29,122130.13,0,0
304,PAYMENT,7305.44,C639806762,19355.57,12050.13,C528934812,1658.16,7783.85,0,0
625,CASH_IN,3741.63,C561540556,8377.26,4635.63,C273459833,16310.91,19434.72,0,0
162,DEBIT,6368.42,C568504786,26705.82,20337.4,C290249288,158.15,6190.26,0,0
706,CASH_OUT,3284.82,C717206564,7595.15,4310.33,C220895691,21857.02,24182.82,0,0
438,PAYMENT,10380.91,C616723125,158154.46,147773.55,C160490937,357.15,10317.28,0,0
447,PAYMENT,258468.47,C567781857,275417.69,16949.22,C501715895,835.65,219386.9,0,0
236,DEBIT,4523.04,C897085104,49558.42,45035.38,C208085495,8937.45,12580.03,0,0
684,DEBIT,13699.02,C302977337,134853.59,121154.57,C401983459,1605.68,14921.82,0,0
27,CASH_OUT,293767.39,C384912380,1327.67,0.0,C317617111,1255.09,236844.14,0,0
222,CASH_OUT,3010.83,C976270389,1584.36,0.0,C799862973,2053.56,5044.25,0,0
311,PAYMENT,212440.16,C326392215,8247.45,0.0,C505425387,18275.69,226659.72,0,0
355,PAYMENT,8181.1,C884217774,14212.06,6030.96,C601395526,916.72,7301.06,0,0
353,CASH_OUT,200268.29,C668914958,9923.78,0.0,C228784554,4458.29,165109.67,0,0
110,CASH_OUT,31268.36,C293266233,1137.74,0.0,C201757295,2485.97,31992.37,0,0
168,CASH_IN,14084.01,C782821884,75160.99,61076.98,C978839713,21499.9,32185.2,0,0
71,CASH_IN,7200.2,C410296722,338167.75,330967.55,C657975328,22612.52,29233.72,0,0
426,CASH_IN,2635.23,C713560001,91261.25,88626.02,C113942928,180.64,2127.4,0,0
261,CASH_OUT,9287.5,C452362973,68069.53,58782.03,C109065650,32247.54,39321.66,0,0
421,TRANSFER,40751.61,C612223840,18754.32,0.0,C169461139,1637.03,36282.08,0,0
439,CASH_OUT,7914.09,C276966313,3772.54,0.0,C436097186,7520.03,14830.79,0,0
522,CASH_OUT,4582.86,C309261369,14895.17,10312.31,C690807227,906.84,5131.45,0,0
407,CASH_IN,5159.48,C376138608,314387.65,309228.17,C658338714,9585.84,14139.99,0,0
482,CASH_OUT,48361.43,C300110662,7879.49,0.0,C811888381,485254.18,523055.11,0,0
437,PAYMENT,73518.37,C926862622,6751.8,0.0,C261687903,6178.92,66803.15,0,0
485,CASH_OUT,94327.98,C443250961,94327.98,0.0,C579874603,2147.96,4035.01,1,0
459,PAYMENT,2432.18,C464387982,77693.67,75261.49,C881831544,3236.05,5140.7,0,0
235,PAYMENT,16040.08,C704820801,3744.89,0.0,C750494770,349.24,13132.66,0,0
183,CASH_IN,126697.51,C719313051,9025.17,0.0,C702362179,66711.59,178161.6,0,0
586,PAYMENT,63753.7,C978505065,6292.68,0.0,C184654547,8631.64,57229.71,0,0
255,TRANSFER,851.22,C282173890,14831.88,13980.66,C403030582,743.96,1350.68,0,0
409,CASH_OUT,5037.49,C244026961,69949.58,64912.09,C696287706,788.89,5361.6,0,0
147,CASH_IN,1517.64,C453573236,3999.64,2482.0,C678173872,5051.84,6124.12,0,0
321,PAYMENT,5006.43,C851835035,68493.71,63487.28,C936190665,26307.04,31269.59,0,0
394,PAYMENT,145500.96,C968209747,15560.28,0.0,C199647872,619.07,117759.81,0,0
466,CASH_OUT,625.98,C732363996,437699.64,437073.66,C563716300,36466.04,36905.46,0,0
392,CASH_OUT,439.68,C721007868,21552.48,21112.8,C738537749,4167.45,4591.91,0,0
268,CASH_IN,1823.66,C310326933,11552.1,9728.44,C856410712,921.09,2525.8,0,0
715,PAYMENT,13590.95,C633050672,31636.67,18045.72,C158255711,2117.85,14964.26,0,0
381,CASH_OUT,24769.26,C585681446,8056.87,0.0,C811750824,114393.21,134964.26,0,0
601,CASH_IN,17808.07,C274375001,904.24,0.0,C213276838,403.92,14761.76,0,0
548,PAYMENT,67254.13,C970562243,9313.48,0.0,C476652775,1316.32,61613.47,0,0
415,TRANSFER,339.15,C904036427,9095.72,8756.57,C352942672,27300.23,27578.94,0,0
659,PAYMENT,68803.22,C716790091,1226.01,0.0,C719320234,7256.28,66899.22,0,0
96,CASH_OUT,4620.36,C662954693,11973.45,7353.09,C110742233,1182.95,4802.29,0,0
685,CASH_IN,30233.01,C315997834,601.44,0.0,C421185227,27906.86,52087.03,0,0
632,TRANSFER,748.32,C773277392,7930.49,7182.17,C987446164,30398.01,30940.29,0,0
375,PAYMENT,8175.7,C585550308,19252.46,11076.76,C431958779,8924.03,16563.5,0,0
545,CASH_OUT,12397.96,C353744817,15452.01,3054.05,C638545667,1632.2,11608.28,0,0
387,PAYMENT,64883.71,C452722786,7211.24,0.0,C646830504,2153.94,66551.01,0,0
200,CASH_OUT,467.1,C856871732,11751.13,11284.03,C779482596,8204.33,8567.7,0,0
595,CASH_OUT,8564.27,C965261506,4121.22,0.0,C963065952,463.37,7678.9,0,0
183,CASH_IN,1148.92,C779789786,13578.25,12429.33,C655485536,53637.99,54547.54,0,0
234,CASH_IN,20128.52,C901214096,14575.97,0.0,C848826328,104859.47,123139.74,0,0
386,CASH_OUT,32826.45,C558610765,3462.08,0.0,C557422075,3214.03,34153.28,0,0
623,PAYMENT,82199.66,C301363912,19961.26,0.0,C832818637,9329.98,78879.38,0,0
286,CASH_IN,3093.16,C581428735,19775.1,16681.94,C677779304,41541.31,44047.01,0,0
368,CASH_OUT,43002.25,C459185049,10411.7,0.0,C405552132,166044.24,205753.61,0,0
31,CASH_OUT,93865.94,C935743274,504624.85,410758.91,C602409235,81029.32,152126.81,0,0
87,CASH_IN,420.8,C973239114,10817.78,10396.98,C457372727,216.16,586.4,0,0
42,CASH_IN,24397.13,C436505105,8788.05,0.0,C362564163,2785.0,25232.49,0,0
54,CASH_OUT,45493.3,C701243126,7089.79,0.0,C541990944,12103.37,47623.67,0,0
646,CASH_OUT,5086.23,C471909706,3113.78,0.0,C412026185,2019.1,6579.97,0,0
626,PAYMENT,916.54,C547128611,37378.32,36461.78,C663424288,121659.34,122503.08,0,0
611,PAYMENT,44237.16,C661565010,4772.52,0.0,C541903781,92307.0,124831.27,0,0
42,CASH_IN,935.32,C474787717,5699.18,4763.86,C226003319,1131.53,1877.14,0,0
58,PAYMENT,5877.97,C821507323,5958.88,80.91,C447931237,3669.02,8500.08,0,0
209,PAYMENT,7538.49,C270411223,3049.05,0.0,C420353076,1275.13,8306.94,0,0
421,PAYMENT,29377.03,C701615005,966.2,0.0,C964958041,3459.12,29024.53,0,0
249,PAYMENT,2622.97,C984816063,6671.43,4048.46,C502072331,3275.49,5465.32,0,0
363,PAYMENT,2363.15,C865049257,49513.62,47150.47,C119379062,27382.63,29262.83,0,0
129,PAYMENT,9682.23,C141148597,17952.23,8270.0,C378412604,993.03,7782.39,0,0
543,PAYMENT,49587.94,C202573528,138810.21,89222.27,C756479301,44.25,35056.61,0,0
234,CASH_IN,497529.44,C665860176,41209.93,0.0,C248812271,273.64,384432.97,0,0
50,TRANSFER,537.29,C932133297,29317.71,28780.42,C246687002,772.06,1166.97,0,0
552,DEBIT,14294.29,C859622848,225026.52,210732.23,C436069358,1509.83,12028.65,0,0
671,PAYMENT,1146.23,C913529738,11548.16,10401.93,C421099151,6883.72,7893.34,0,0
11,CASH_OUT,50709.08,C234751863,14685.47,0.0,C532816995,703.71,45410.69,0,0
325,CASH_IN,1496.1,C567233727,13131.95,11635.85,C130743259,555.58,1622.95,0,0
615,CASH_OUT,2405.79,C753295689,135358.23,132952.44,C748655547,922.41,3035.13,0,0
525,CASH_OUT,2805.43,C662268013,13410.23,10604.8,C292562359,659.72,2746.25,0,0
637,CASH_OUT,7064.53,C799324149,5052.22,0.0,C740113985,1811.5,7556.15,0,0
309,CASH_OUT,14497.85,C511348551,32257.74,17759.89,C608122970,1677.2,16130.18,0,0
277,CASH_OUT,19354.16,C945890675,3926.92,0.0,C282425527,16988.68,33567.48,0,0
527,CASH_OUT,8019.4,C282433024,29738.78,21719.38,C522581576,827.86,6523.69,0,0
115,CASH_OUT,739.66,C393733979,24853.69,24114.03,C132989855,2582.02,3176.93,0,0
178,TRANSFER,30031.89,C119779010,10055.71,0.0,C731621186,1842.65,28909.47,0,0
447,CASH_IN,7366.33,C982812761,31216.98,23850.65,C373419569,21078.17,26730.94,0,0
497,CASH_OUT,65586.33,C862913069,1434.13,0.0,C241422674,3723.05,68609.89,0,0
89,CASH_OUT,2266.68,C333231863,17059.17,14792.49,C456209631,32573.49,34449.37,0,0
378,CASH_OUT,453.01,C633797477,6673.18,6220.17,C981411507,617.53,937.5,0,0
272,CASH_OUT,7621.69,C915920741,978127.56,970505.87,C351829300,4496.88,11068.07,0,0
373,PAYMENT,83509.43,C370225344,16877.52,0.0,C262964233,1743.06,77140.12,0,0
713,TRANSFER,10825.89,C994915476,5461.14,0.0,C593385694,540.84,9599.92,0,0
57,CASH_OUT,5656.69,C433559457,1690.11,0.0,C386986548,4352.39,9887.19,0,0
740,PAYMENT,1691.51,C745172592,94665.92,92974.41,C508566406,111220.5,112862.25,0,0
335,CASH_IN,191756.12,C457985402,7902.63,0.0,C752602884,1058.67,143281.89,0,0
574,CASH_OUT,1269.93,C858965505,4076.41,2806.48,C170400882,3907.22,4826.63,0,0
316,CASH_OUT,2195.77,C673659783,22124.68,19928.91,C558264504,463.12,2205.89,0,0
232,CASH_IN,22608.06,C359896056,35403.93,12795.87,C139535329,355.45,20305.7,0,0
573,PAYMENT,286.91,C964842643,34576.5,34289.59,C183270475,1191.47,1444.09,0,0
511,PAYMENT,80359.31,C738259515,13761.44,0.0,C245521016,2186.44,64986.67,0,0
108,PAYMENT,24923.03,C485771184,16962.92,0.0,C414493694,2368.35,26925.76,0,0
525,CASH_OUT,40888.98,C222296739,18921.53,0.0,C941724599,3271.99,35664.22,0,0
560,PAYMENT,22128.26,C975994051,22127.9,0.0,C915584382,252.9,21081.34,0,0
289,CASH_OUT,6063.11,C701017513,25268.85,19205.74,C192848493,1592.88,7350.37,0,0
688,CASH_IN,1195.51,C646422575,68987.4,67791.89,C992056194,12126.7,12998.86,0,0
477,CASH_IN,6297.22,C308804640,14539.47,8242.25,C671583508,426.31,5273.7,0,0
248,PAYMENT,1400.49,C313393466,3923.72,2523.23,C598325685,2593.43,3664.19,0,0
8,TRANSFER,19439.83,C171167561,10759.69,0.0,C813093083,8325.84,27297.08,0,0
502,CASH_IN,34620.58,C156628635,41384.89,6764.31,C535996859,1202.21,29083.25,0,0
156,CASH_OUT,115642.12,C755809795,916.18,0.0,C338895156,9088.31,119057.19,0,0
563,PAYMENT,15822.4,C247528034,924.15,0.0,C576693469,317.97,13662.67,0,0
391,PAYMENT,42797.53,C616582957,52966.46,10168.93,C752570202,24323.77,60152.39,0,0
347,CASH_OUT,4746.39,C211520181,130637.84,125891.45,C714420299,9494.25,14103.12,0,0
122,PAYMENT,3425.84,C811661355,2002.6,0.0,C252905660,5432.73,8283.96,0,0
529,PAYMENT,19007.89,C830770589,15532.48,0.0,C944327347,37222.64,54775.58,0,0
124,PAYMENT,4041.41,C953877468,7336.98,3295.57,C837975825,2716.7,6060.21,0,0
311,CASH_IN,13154.7,C953860578,9034.04,0.0,C380639827,1616.24,11226.55,0,0
622,PAYMENT,1199.73,C805255530,21126.78,19927.05,C996791491,58138.29,58997.21,0,0
684,CASH_IN,1657.51,C404762699,1921.18,263.67,C629905790,135047.04,136310.85,0,0
735,PAYMENT,25431.32,C395167451,2538.11,0.0,C293115065,1410.66,24723.05,0,0
712,CASH_IN,39976.3,C196806335,8502.57,0.0,C100291922,4004.85,36469.4,0,0
414,CASH_IN,1374.46,C928793067,10742.22,9367.76,C216286718,32243.66,33393.03,0,0
149,CASH_IN,27095.03,C282974530,2467.76,0.0,C252897663,4269.87,24064.49,0,0
624,CASH_OUT,3105.95,C341170186,43672.4,40566.45,C933122293,14332.13,17086.83,0,0
596,CASH_OUT,8347.43,C223798705,7141.36,0.0,C259304156,20024.79,27880.01,0,0
736,CASH_IN,103828.93,C825376828,7095.91,0.0,C245737624,1786.21,93924.52,0,0
484,CASH_OUT,34664.7,C728287037,20414.24,0.0,C854023995,10453.52,44958.22,0,0
106,CASH_OUT,33947.47,C240963720,11010.86,0.0,C891351927,4860.29,28789.94,0,0
374,PAYMENT,251657.08,C246562527,46920.75,0.0,C288085023,549.85,177892.83,0,0
334,PAYMENT,2282.48,C119796856,3294.03,1011.55,C685410964,827.68,2767.79,0,0
627,PAYMENT,1373.92,C954426745,1642.41,268.49,C581001065,1518.76,2590.31,0,0
292,CASH_IN,2208.75,C492205698,8394.39,6185.64,C776204840,26142.97,28143.99,0,0
245,CASH_OUT,5125.06,C234975312,14623.05,9497.99,C892882848,27734.84,32541.96,0,0
60,PAYMENT,116.96,C587340956,2077.39,1960.43,C753399061,18955.38,19040.85,0,0
621,CASH_IN,5578.24,C287937040,1666.31,0.0,C912842906,10853.03,16292.94,0,0
562,CASH_OUT,3040.49,C651638180,17561.19,14520.7,C199473570,10332.89,12488.53,0,0
31,TRANSFER,33215.36,C647072121,4286.94,0.0,C691349501,8099.91,38210.34,0,0
323,TRANSFER,15280.84,C924101030,1512.07,0.0,C999519499,10236.09,22695.33,0,0
357,CASH_OUT,2748.32,C904362405,56840.93,54092.61,C582108218,11564.01,14038.13,0,0
349,PAYMENT,23433.68,C106948352,5178.69,0.0,C947700753,392.31,17482.28,0,0
683,CASH_OUT,29788.38,C199202684,74960.56,45172.18,C413539437,1185.07,30411.17,0,0
112,PAYMENT,2031.68,C987578008,13942.63,11910.95,C906932766,771.19,2764.72,0,0
228,CASH_IN,3336.1,C932852975,20788.15,17452.05,C944921131,36057.17,38912.27,0,0
135,CASH_IN,147.58,C389719134,9727.87,9580.29,C660060220,96507.9,96633.77,0,0
182,PAYMENT,1137.75,C568044380,248.95,0.0,C385262529,99.06,1112.16,0,0
674,CASH_OUT,2129.31,C615519006,2427.99,298.68,C582650725,82179.92,84040.98,0,0
699,PAYMENT,9260.37,C701579724,11063.82,1803.45,C966191007,5745.08,13737.37,0,0
34,CASH_OUT,1477.8,C435587924,23088.59,21610.79,C113443249,30421.22,31716.89,0,0
470,PAYMENT,3215.66,C900939758,911.86,0.0,C284577370,12229.92,15309.2,0,0
174,PAYMENT,892.84,C153226289,12327.62,11434.78,C549522551,65690.6,66479.26,0,0
144,CASH_OUT,11025.93,C129191126,2481.46,0.0,C405473676,7169.11,15535.04,0,0
218,PAYMENT,17435.89,C962175197,18994.98,1559.09,C661392610,422.33,17407.91,0,0
145,CASH_OUT,16718.27,C259457753,12976.55,0.0,C424497074,4063.44,16849.38,0,0
365,CASH_OUT,8285.4,C357364780,40751.68,32466.28,C692835587,12433.89,18644.2,0,0
740,CASH_IN,505.76,C428092163,66186.67,65680.91,C195691875,3331.81,3837.12,0,0
436,PAYMENT,2654.69,C125180295,26595.17,23940.48,C398925518,16057.27,18085.52,0,0
538,PAYMENT,3892.66,C949481136,48561.7,44669.04,C723530115,4366.62,7208.37,0,0
367,PAYMENT,3920.87,C423368887,7898.96,3978.09,C672679545,1682.58,5088.26,0,0
11,PAYMENT,9273.96,C250953661,922346.38,913072.42,C395647903,695.92,9489.1,0,0
63,TRANSFER,105448.13,C535006586,2146.88,0.0,C485474959,2427.78,78163.29,0,0
200,CASH_OUT,34953.48,C239216004,6053.35,0.0,C968223980,7102.69,36709.38,0,0
182,PAYMENT,1369.87,C810798289,51639.28,50269.41,C965921678,144.47,1131.53,0,0
625,DEBIT,27477.57,C165800655,41319.18,13841.61,C132022795,1206.96,23975.08,0,0
627,CASH_OUT,25656.3,C549299759,27752.56,2096.26,C734897898,135.09,20741.92,0,0
635,CASH_OUT,1898.99,C452142466,36789.88,34890.89,C541879842,1618.52,3025.94,0,0
474,CASH_OUT,37345.16,C133461006,586.79,0.0,C101146371,42411.15,78983.5,0,0
414,CASH_OUT,6071.26,C566796408,144921.58,138850.32,C670703131,581.14,5987.39,0,0
483,CASH_OUT,640.39,C455191470,9839.53,9199.14,C120951533,17425.46,18035.7,0,0
303,CASH_IN,18386.37,C216771806,86581.49,68195.12,C386932622,828925.22,846792.79,0,0
498,CASH_OUT,11974.46,C224551385,632.52,0.0,C831397921,67263.21,78986.87,0,0
591,PAYMENT,5378.58,C757475015,19630.76,14252.18,C471380587,6249.92,11222.06,0,0
567,PAYMENT,7574.82,C647009743,5737.31,0.0,C827884668,23044.49,29044.39,0,0
457,CASH_OUT,2220.85,C850026384,31513.78,29292.93,C502789463,417.62,2524.5,0,0
44,CASH_OUT,24300.08,C162376002,21495.65,0.0,C255713868,289.41,21091.61,0,0
539,CASH_OUT,7493.48,C582732175,23134.3,15640.82,C693276852,5175.32,11031.45,0,0
273,CASH_IN,10933.73,C790163373,2728.72,0.0,C112444222,10071.84,18990.84,0,0
553,PAYMENT,15411.29,C643125232,12265.51,0.0,C903894909,35239.67,47420.25,0,0
401,CASH_IN,1014.09,C324550177,10195.99,9181.9,C449274114,1765.57,2617.26,0,0
655,PAYMENT,1620.18,C698275245,28084.27,26464.09,C784023540,6961.23,8475.13,0,0
252,PAYMENT,151.73,C108738831,58920.57,58768.84,C762457693,6544.63,6672.91,0,0
693,DEBIT,22393.73,C610657817,16742.64,0.0,C525578358,3879.61,21354.73,0,0
628,PAYMENT,914.17,C554151973,1969.91,1055.74,C974554959,4313.67,4977.56,0,0
247,CASH_OUT,10286.89,C430041264,15699.25,5412.36,C816681723,1055.25,10896.99,0,0
359,PAYMENT,15800.21,C139813644,671060.34,655260.13,C895288491,8131.28,21169.78,0,0
395,PAYMENT,23962.25,C175143140,157788.06,133825.81,C184512519,6981.99,26932.4,0,0
572,PAYMENT,927.76,C775150527,154.22,0.0,C535667150,2226.04,3088.04,0,0
513,PAYMENT,7206.29,C844758558,14691.36,7485.07,C956768428,16291.42,23172.84,0,0
634,PAYMENT,163816.92,C477330767,54077.81,0.0,C831535554,31260.07,171052.17,0,0
275,TRANSFER,177329.78,C945687628,10163.01,0.0,C508697578,16635.22,174407.36,0,0
376,CASH_OUT,47914.89,C934895189,6700.01,0.0,C163297411,752.65,37730.82,0,0
321,PAYMENT,14875.75,C699326001,8951.3,0.0,C353996742,5880.3,20466.28,0,0
676,PAYMENT,1327.18,C622830637,30585.59,29258.41,C615045112,952.82,2107.97,0,0
227,CASH_OUT,29540.54,C968087409,2385.81,0.0,C677665063,5847.67,32903.3,0,0
437,PAYMENT,6097.06,C275147560,79461.9,73364.84,C931868571,959.52,5436.37,0,0
90,CASH_OUT,22224.51,C694610800,12283.48,0.0,C183578129,48966.61,68770.34,0,0
632,CASH_OUT,2593.81,C758091113,3286.12,692.31,C456746632,20130.61,22233.37,0,0
286,CASH_IN,5935.58,C838074835,72151.64,66216.06,C344880375,39158.81,44115.13,0,0
254,CASH_OUT,10888.53,C414374337,1315.94,0.0,C964090566,32633.67,42483.96,0,0
434,PAYMENT,12623.31,C875443443,5809.12,0.0,C249493866,3019.72,14871.72,0,0
371,CASH_OUT,19706.44,C538765624,5667.41,0.0,C195070428,2284.5,18144.43,0,0
631,CASH_OUT,2856.78,C241268887,333005.04,330148.26,C679120667,112995.46,115743.6,0,0
395,CASH_OUT,722.05,C389082314,4781.31,4059.26,C572286102,3651.1,4203.97,0,0
385,CASH_OUT,150936.28,C977301485,527.19,0.0,C601891625,429.13,131573.06,0,0
78,PAYMENT,715443.21,C744578988,5581.86,0.0,C916522184,30134.93,563411.74,0,0
17,PAYMENT,18130.62,C753523644,26458.31,8327.69,C380151296,6366.44,20631.16,0,0
297,CASH_IN,747.56,C906084973,43309.48,42561.92,C437873741,73917.1,74641.2,0,0
742,DEBIT,2014.75,C340217478,406284.75,404270.0,C820144287,7610.97,9028.28,0,0
682,CASH_OUT,20260.16,C695393991,110232.42,89972.26,C575581358,4740.97,24488.21,0,0
468,PAYMENT,90581.76,C863191383,17709.99,0.0,C252277539,76650.96,148982.36,0,0
469,CASH_OUT,913.06,C480234633,3508.26,2595.2,C720824400,308.2,1137.93,0,0
